PLAN_ID,BENEFIT_NAME,BENEFIT_GRP,PPT_Flag,PRODCODE,ARO_PC,TYPE,TYPE2,TYPE3,MinAge,MaxAge,MinTerm,MaxTerm,Minppt,Maxppt,MaxMatAge,MinMatAge,MinPrem,MaxPrem,MinSA,MaxSA,MapTo,DBOPT,Count,RE_CODE,FA_Zero,UIN_IND,NO_UIN_IND,DBO,VAL_METHOD,Revival_Period,Post_2013_Ind,ROP_IND,Payout_opt
LPPS20,Max Life Life Perfect Partner Super - 20 Pay,Life perfect partner super,1,C_LPPS,C_LPPS,PAR,Plan,Par,0,45,30,75,20,20,75,30,8500,9999999999,50000,9999999999,C_LPPS,99,99,0,0,0,0,4,0,24,1,0,0
LPPS07,Max Life Life Perfect Partner Super - 7 Pay,Life perfect partner super,1,C_LPPS,C_LPPS,PAR,Plan,Par,0,55,20,75,7,7,75,20,20000,9999999999,50000,9999999999,C_LPPS,99,99,0,0,0,0,4,0,24,1,0,0
WP010,Max Whole Life Super 10 Pay,Whole Life Super ,1,C_WLPS,C_WLPS,PAR,Plan,Par,18,60,40,82,10,10,100,100,8500,9999999999,50000,9999999999,C_WLPS,99,99,0,0,0,0,4,0,24,1,0,0
WP015,Max Whole Life Super 15 Pay,Whole Life Super ,1,C_WLPS,C_WLPS,PAR,Plan,Par,18,55,45,82,15,15,100,100,8500,9999999999,50000,9999999999,C_WLPS,99,99,0,0,0,0,4,0,24,1,0,0
WP020,Max Whole Life Super 20 Pay,Whole Life Super ,1,C_WLPS,C_WLPS,PAR,Plan,Par,18,50,50,82,20,20,100,100,8500,9999999999,50000,9999999999,C_WLPS,99,99,0,0,0,0,4,0,24,1,0,0
TNMBP2,Max Life Premium Return Protection Plan, Premium Return Protection Plan,1,C_NPRP,C_NPRP,NPAR,Plan,NPAR Protection,21,55,20,30,11,11,75,41,8500,453400,500000,10000000,C_NPRP,99,99,0,0,0,0,1,0,36,1,0,0
TNADB2,Max Life Accidental Death Benefit Premium Return Plan 2 ,Max Life Accidental Death Benefit Premium Return P,1,C_NPRP,C_NPRP_ADBRider,NPAR,Rider,NPAR Protection,20,55,5,40,5,40,60,25,0,9999999999,100000,5000000,NA,99,99,0,0,2,80,1,0,36,0,0,0
EPR156,Max Life Life Gain Premier 15 Yr 6 Pay, Life Gain Premier ,1,C_LGPS,C_LGPS,PAR,Plan,Par,18,55,15,15,6,6,70,33,8500,9999999999,50000,9999999999,C_LGPS,99,99,0,0,0,0,4,0,24,1,0,0
EPR158,Max Life Life Gain Premier 15 Yr 8 Pay, Life Gain Premier ,1,C_LGPS,C_LGPS,PAR,Plan,Par,18,55,15,15,8,8,70,33,8500,9999999999,50000,9999999999,C_LGPS,99,99,0,0,0,0,4,0,24,1,0,0
EPR208,Max Life Life Gain Premier 20 Yr 8 Pay, Life Gain Premier ,1,C_LGPS,C_LGPS,PAR,Plan,Par,18,55,20,20,8,8,75,38,8500,9999999999,50000,9999999999,C_LGPS,99,99,0,0,0,0,4,0,24,1,0,0
EPR212,Max Life Life Gain Premier 25 Yr 12 Pay, Life Gain Premier ,1,C_LGPS,C_LGPS,PAR,Plan,Par,18,50,25,25,12,12,75,43,8500,9999999999,50000,9999999999,C_LGPS,99,99,0,0,0,0,4,0,24,1,0,0
EPN206,Max Life Life Gain Premier 20 Yr 6 Pay, Life Gain Premier ,1,C_LGPS,C_LGPS,PAR,Plan,Par,18,55,20,20,6,6,75,38,8500,9999999999,50000,9999999999,C_LGPS,99,99,0,0,0,0,4,0,24,1,0,0
EPN210,Max Life Life Gain Premier 20 Yr 10 Pay, Life Gain Premier ,1,C_LGPS,C_LGPS,PAR,Plan,Par,18,55,20,20,10,10,75,38,8500,9999999999,50000,9999999999,C_LGPS,99,99,0,0,0,0,4,0,24,1,0,0
U2MF07,Max Life Maxis Super 7 Pay, Maxis Super ,0,U_MXSS,U_MXSS,UL,Plan,UL,18,55,15,15,7,7,70,33,0,9999999999,0,9999999999,U_MXSS,99,1,0,0,0,0,1,0,24,1,0,0
U2MP07,Max Life Maxis Super 7 Pay Premium, Maxis Super ,1,U_MXSS,U_MXSS,UL,Plan,UL,18,55,15,15,7,7,70,33,35000,9999999999,0,9999999999,U_MXSS,99,0,0,1,0,0,1,0,24,1,0,0
U2MR07,Max Life Maxis Super 7 Pay Risk, Maxis Super ,0,U_MXSS,U_MXSS,UL,Plan,UL,18,55,15,15,7,7,70,33,0,9999999999,385000,9999999999,U_MXSS,99,0,0,0,0,0,1,0,24,1,0,0
U2MF10,Max Life Maxis Super 10 Pay, Maxis Super ,0,U_MXSS,U_MXSS,UL,Plan,UL,18,55,15,15,10,10,70,33,0,9999999999,0,9999999999,U_MXSS,99,1,0,0,0,0,1,0,24,1,0,0
U2MP10,Max Life Maxis Super 10 Pay Premium, Maxis Super ,1,U_MXSS,U_MXSS,UL,Plan,UL,18,55,15,15,10,10,70,33,35000,9999999999,0,9999999999,U_MXSS,99,0,0,1,0,0,1,0,24,1,0,0
U2MR10,Max Life Maxis Super 10 Pay Risk, Maxis Super ,0,U_MXSS,U_MXSS,UL,Plan,UL,18,55,15,15,10,10,70,33,0,9999999999,385000,9999999999,U_MXSS,99,0,0,0,0,0,1,0,24,1,0,0
U2NIF5,Max Life Fast Track Super 5 Pay,Fast Track Super ,0,UFSTR2,UFSTR2,UL,Plan,UL,0,60,10,10,5,5,70,18,0,9999999999,0,9999999999,UFSTR2,99,1,0,0,0,0,1,0,24,1,0,0
U2NIP5,Max Life Fast Track Super Premium 5 Pay,Fast Track Super ,1,UFSTR2,UFSTR2,UL,Plan,UL,0,60,10,10,5,5,70,18,50000,9999999999,0,9999999999,UFSTR2,99,0,0,1,0,0,1,0,24,1,0,0
U2NIR5,Max Life Fast Track Super Risk 5 Pay,Fast Track Super ,0,UFSTR2,UFSTR2,UL,Plan,UL,0,60,10,10,5,5,70,18,0,9999999999,500000,9999999999,UFSTR2,99,0,0,0,0,0,1,0,24,1,0,0
U2NIFS,Max Life Fast Track Super Single Pay,Fast Track Super ,0,UFSTR2,UFSTR2,UL,Plan,UL,0,60,10,10,1,1,70,18,0,9999999999,0,9999999999,UFSTR2,99,1,0,0,0,0,1,0,24,1,0,0
U2NIPS,Max Life Fast Track Super Premium Single Pay,Fast Track Super ,1,UFSTR2,UFSTR2,UL,Plan,UL,0,60,10,10,1,1,70,18,100000,9999999999,0,9999999999,UFSTR2,99,0,0,1,0,0,1,0,24,1,0,0
U2NIRS,Max Life Fast Track Super Risk Single Pay,Fast Track Super ,0,UFSTR2,UFSTR2,UL,Plan,UL,0,60,10,10,1,1,70,18,0,9999999999,125000,9999999999,UFSTR2,99,0,0,0,0,0,1,0,24,1,0,0
U2NF20,Max Life Fast Track Super Regular Pay,Fast Track Super ,0,UFSTR2,UFSTR2,UL,Plan,UL,0,50,20,20,20,20,70,18,0,9999999999,0,9999999999,UFSTR2,99,1,0,0,0,0,1,0,24,1,0,0
U2NP20,Max Life Fast Track Super Premium Regular Pay,Fast Track Super ,1,UFSTR2,UFSTR2,UL,Plan,UL,0,50,20,20,20,20,70,18,25000,9999999999,0,9999999999,UFSTR2,99,0,0,1,0,0,1,0,24,1,0,0
U2NR20,Max Life Fast Track Super Risk Regular Pay,Fast Track Super ,0,UFSTR2,UFSTR2,UL,Plan,UL,0,50,20,20,20,20,70,18,0,9999999999,250000,9999999999,UFSTR2,99,0,0,0,0,0,1,0,24,1,0,0
U2ESFV,Max Life Shiksha Plus Super (Regular Pay),Shiksha Plus super,0,U_SHPS,U_SHPS,UL,Plan,UL,21,50,15,25,15,25,65,36,0,9999999999,0,9999999999,U_SHPS,99,1,0,0,0,0,1,0,24,1,0,0
U2ESPE,Max Life Shiksha Plus Super Premium (Regular Pay),Shiksha Plus super,1,U_SHPS,U_SHPS,UL,Plan,UL,21,50,15,25,15,25,65,36,25000,9999999999,0,9999999999,U_SHPS,99,0,0,1,0,0,1,0,24,1,0,0
U2ESRE,Max Life Shiksha Plus Super Risk (Regular Pay),Shiksha Plus super,0,U_SHPS,U_SHPS,UL,Plan,UL,21,50,15,25,15,25,65,36,0,9999999999,250000,9999999999,U_SHPS,99,0,0,0,0,0,1,0,24,1,0,0
U2ESWP,Max Life Shiksha Plus Super FOP (Regular Pay),Max Life Shiksha Plus Super FOP (Regular Pay),0,U_SWOP,U_SWOP,UL,Rider,UL,21,50,15,25,15,25,65,36,0,9999999999,0,9999999999,U_SWOP,99,1,0,0,2,81,1,0,36,1,0,0
U2ESF5,Max Life Shiksha Plus Super (5 Pay),Shiksha Plus super,0,U_SHPS,U_SHPS,UL,Plan,UL,21,50,10,10,5,5,60,31,0,9999999999,0,9999999999,U_SHPS,99,1,0,0,0,0,1,0,24,1,0,0
U2ESP5,Max Life Shiksha Plus Super Premium (5 Pay),Shiksha Plus super,1,U_SHPS,U_SHPS,UL,Plan,UL,21,50,10,10,5,5,60,31,50000,9999999999,0,9999999999,U_SHPS,99,0,0,1,0,0,1,0,24,1,0,0
U2ESR5,Max Life Shiksha Plus Super Risk (5 Pay),Shiksha Plus super,0,U_SHPS,U_SHPS,UL,Plan,UL,21,50,10,10,5,5,60,31,0,9999999999,500000,9999999999,U_SHPS,99,0,0,0,0,0,1,0,24,1,0,0
U2ESW5,Max Life Shiksha Plus Super FOP (5 Pay),Max Life Shiksha Plus Super FOP (5 Pay),0,U_SWOP,U_SWOP,UL,Rider,UL,21,50,10,10,5,5,55,26,0,9999999999,0,9999999999,U_SWOP,99,1,0,0,2,82,1,0,36,1,0,0
TGIP6,Max Life Guaranteed Income PLan (6 pay),GIP 6 pay,1,C_NGIP,C_NGIP,NPAR,Plan,NPAR Savings,25,60,16,16,6,6,76,41,75000,9999999999,450873,9999999999,C_NGIP,99,1,0,0,0,0,2,0,24,1,0,0
TGIP12,Max Life Guaranteed Income PLan (12 pay),GIP 12 pay,1,C_NGIP,C_NGIP,NPAR,Plan,NPAR Savings,25,55,22,22,12,12,77,47,20000,9999999999,269565,9999999999,C_NGIP,99,1,0,0,0,0,2,0,24,1,0,0
TFSTP,Max Life Super Term Plan,Super Term Plan,1,C_NSTP,C_NSTP,NPAR,Plan,NPAR Protection,18,65,10,35,10,35,75,28,5000,9999999999,2500000,9999999999,C_NSTP,99,1,0,0,0,0,1,0,24,1,0,0
TSSTP,Max Life Super Term increasing sum assured Plan,Super Term Plan,1,C_NSTP,C_NSTP,NPAR,Plan,NPAR Protection,18,65,10,35,10,35,75,28,5000,9999999999,2500000,9999999999,C_NSTP,99,1,0,0,0,0,4,0,24,1,0,0
RPPT2,Max Life Term PLus Rider,Max Life Term PLus Rider,1,C_PTPR,C_PTPR,PAR,Rider,,18,65,5,35,5,35,70,23,90,50000,50000,1500000,C_PTPR,99,1,0,0,1,0,1,0,36,1,0,0
PP02,Max Life Accidental Death & Dismemberment Rider,Max Life Accidental Death & Dismemberment Rider,1,C_ADDR,C_ADDR,PAR,Rider,,18,65,5,52,5,52,70,23,50,10000,50000,10000000,C_ADDR,99,1,0,0,1,0,1,0,36,1,0,0
VPWOP,Max Life Payor Rider (WOP Plus),Max Life Payor Rider (WOP Plus),1,C_WPPN,C_WPPN,PAR,Rider,,18,65,5,35,5,35,70,23,2,9999999999,1000,350000,NA,99,99,0,0,2,0,2,0,36,1,0,0
VNWOP,Max Life Payor Rider (WOP Plus),Max Life Payor Rider (WOP Plus),1,C_WPRN,C_WPRN,NPAR,Rider,,18,65,5,35,5,35,70,23,2,9999999999,1000,350000,NA,99,99,0,0,2,0,2,0,36,1,0,0
VN02,Max Life Waiver of Premium Plus Rider,Max Life Waiver of Premium Plus Rider,1,C_WPRN,C_WPRN,NPAR,Rider,,18,65,5,35,5,35,70,23,2,9999999999,1000,350000,NA,99,99,0,0,2,0,2,0,36,1,0,0
VP02,Max Life Waiver of Premium Plus Rider,Max Life Waiver of Premium Plus Rider,1,C_WPPN,C_WPPN,PAR,Rider,,18,65,5,35,5,35,70,23,2,9999999999,1000,350000,NA,99,99,0,0,2,0,2,0,36,1,0,0
VN03,Max Life Waiver of Premium Plus Rider,Max Life Waiver of Premium Plus Rider,1,C_WPRO,C_WPRO,NPAR,Rider,,18,65,5,35,5,35,70,23,2,9999999999,1000,350000,NA,99,99,0,0,2,0,2,0,36,1,0,0
UIPWFS,Max Life Platinum Wealth (Single Pay),Max Life Platinum Wealth ,0,U_PWPL,U_PWPL,UL,Plan,UL,0,60,10,10,1,1,70,18,0,9999999999,0,9999999999,NA,99,1,0,0,0,0,1,0,24,1,0,0
UIPWPS,Max Life Platinum Wealth Premium (Single Pay),Max Life Platinum Wealth ,1,U_PWPL,U_PWPL,UL,Plan,UL,0,60,10,10,1,1,70,18,200000,9999999999,0,9999999999,NA,99,0,0,1,0,0,1,0,24,1,0,0
UIPWRS,Max Life Platinum Wealth Risk (Single Pay),Max Life Platinum Wealth ,0,U_PWPL,U_PWPL,UL,Plan,UL,0,60,10,10,1,1,70,18,0,9999999999,250000,9999999999,NA,99,0,0,0,0,0,1,0,24,1,0,0
UIPWF5,Max Life Platinum Wealth (5 Pay),Max Life Platinum Wealth ,0,U_PWPL,U_PWPL,UL,Plan,UL,0,60,10,20,5,5,70,18,0,9999999999,0,9999999999,NA,99,1,0,0,0,0,1,0,24,1,0,0
UIPWP5,Max Life Platinum Wealth Premium (5 Pay),Max Life Platinum Wealth ,1,U_PWPL,U_PWPL,UL,Plan,UL,0,60,10,20,5,5,70,18,200000,9999999999,0,9999999999,NA,99,0,0,1,0,0,1,0,24,1,0,0
UIPWR5,Max Life Platinum Wealth Risk (5 Pay),Max Life Platinum Wealth ,0,U_PWPL,U_PWPL,UL,Plan,UL,0,60,10,20,5,5,70,18,0,9999999999,2000000,9999999999,NA,99,0,0,0,0,0,1,0,24,1,0,0
UIPWfr,Max Life Platinum Wealth Regular Pay,Max Life Platinum Wealth ,0,U_PWPL,U_PWPL,UL,Plan,UL,0,60,10,20,10,20,65,18,0,9999999999,0,9999999999,NA,99,1,0,0,0,0,1,0,24,1,0,0
UIPWPR,Max Life Platinum Wealth Premium Regular Pay Premium,Max Life Platinum Wealth ,1,U_PWPL,U_PWPL,UL,Plan,UL,0,60,10,20,10,20,65,18,200000,9999999999,0,9999999999,NA,99,0,0,1,0,0,1,0,24,1,0,0
UIPWRR,Max Life Platinum Wealth Premium Regular Pay Risk,Max Life Platinum Wealth ,0,U_PWPL,U_PWPL,UL,Plan,UL,0,60,10,20,10,20,65,18,0,9999999999,2000000,9999999999,NA,99,0,0,0,0,0,1,0,24,1,0,0
UIPSRR,Max Life PARTNER CARE RIDER,Max Life PARTNER CARE RIDER,1,UP_PCR,UP_PCR,UL,Rider,UL,21,55,5,39,5,39,60,26,0,9999999999,1000,9999999999,U_PWPL,99,1,0,0,1,49,1,0,36,1,0,0
ESMI12,Max Life Monthly Income Advantage Plan 12 pay,Max Life Monthly Income Advantage Plan,1,C_MIAP,C_MIAP,PAR,Plan,Par,18,55,22,22,12,12,77,40,25000,9999999999,324000,9999999999,C_MIAP,99,99,0,0,0,0,1,0,24,1,0,0
ESMI15,Max Life Monthly Income Advantage Plan 15 pay,Max Life Monthly Income Advantage Plan,1,C_MIAP,C_MIAP,PAR,Plan,Par,18,50,25,25,15,15,75,43,25000,9999999999,405000,9999999999,C_MIAP,99,99,0,0,0,0,1,0,24,1,0,0
EWOP12,Max Life Savings Waiver of Premium Rider 12 pay,Max Life Savings Waiver of Premium Rider 12 pay,1,C_MIAP,C_MIAP_WOP,PAR,Rider,,18,55,22,22,22,22,77,40,0,0,50000,9999999999,NA,99,99,0,0,2,80,1,0,24,1,0,0
EWOP15,Max Life Savings Waiver of Premium Rider 15 pay,Max Life Savings Waiver of Premium Rider 15 pay,1,C_MIAP,C_MIAP_WOP,PAR,Rider,,18,50,25,25,25,25,75,43,0,9999999999,0,9999999999,NA,99,99,0,0,2,81,1,0,24,1,0,0
GCLI,MaxLife Group Credit Life,MaxLife Group Credit Life,0,C_CRDT,C_CRDT,GroupSP,Plan,,21,55,2,39,1,1,60,23,0,9999999999,50000,9999999999,C_CRDT,99,1,0,0,0,0,1,0,0,0,0,0
GLSI,Max Life Life shield,Max Life Life shield,0,C_LTSP,C_GTSP,GroupSP,Plan,,18,64,1,47,1,1,65,19,0,9999999999,10000,2500000,C_GTSP,99,1,0,0,0,0,1,0,0,0,0,0
MSLI,Max Super life,Max Super life,1,C_NSLT,C_NSLT,GroupRP,Plan,,18,69,1,1,1,1,70,19,0,9999999999,5000,9999999999,C_NSLT,99,1,0,0,0,0,1,1,0,0,0,0
VOLT,Voluntary Top Up ,Voluntary Top Up ,1,C_NSLT,C_NVTR,GroupRP,Rider,,0,999,1,1,1,1,999,0,0,9999999999,0,9999999999,C_NVTR,99,1,0,0,0,0,1,1,0,0,0,0
SPOS,SPOUSE COVER ,SPOUSE COVER ,1,C_NSLT,C_NSCR,GroupRP,Rider,,0,999,1,1,1,1,999,0,0,9999999999,0,9999999999,C_NSCR,99,1,0,0,0,0,1,1,0,0,0,0
GADB,ML Group Accident Death Rider,ML Group Accident Death Rider,1,C_NSLT,C_GADB,GroupRP,Rider,,0,999,1,1,1,1,999,0,0,9999999999,5000,9999999999,C_GADB,99,1,0,0,0,0,1,1,0,0,0,0
GADM,ML Grp Accidetl Dismemberment,ML Grp Accidetl Dismemberment,1,C_NSLT,C_GADR,GroupRP,Rider,,0,999,1,1,1,1,999,0,0,9999999999,0,9999999999,C_GADR,99,1,0,0,0,0,1,1,0,0,0,0
TPDA,ML Total-Permnt Disablty-Acci,ML Total-Permnt Disablty-Acci,1,C_NSLT,C_GPDR,GroupRP,Rider,,0,999,1,1,1,1,999,0,0,9999999999,0,9999999999,C_GPDR,99,1,0,0,0,0,1,1,0,0,0,0
CIAB,ML Critcal Ilnes Additinl Ride,ML Critcal Ilnes Additinl Ride,1,C_NSLT,C_GCIR,GroupRP,Rider,,0,999,1,1,1,1,999,0,0,9999999999,0,9999999999,C_GCIR,99,1,0,0,0,0,1,1,0,0,0,0
CIPB,ML Critical Illness Prepayment,ML Critical Illness Prepayment,1,C_NSLT,C_GCIP,GroupRP,Rider,,0,999,1,1,1,1,999,0,0,9999999999,0,9999999999,C_GCIP,99,1,0,0,0,0,1,1,0,0,0,0
GTIR,MaxLife Terminal Illness Rider,MaxLife Terminal Illness Rider,1,C_NSLT,C_GTIR,GroupRP,Rider,,0,999,1,1,1,1,999,0,0,9999999999,0,9999999999,C_GTIR,99,1,0,0,0,0,1,1,0,0,0,0
EDLI,ML Max Super Life in Lieu EDLI,ML Max Super Life in Lieu EDLI,1,C_NSLT,C_NSLT,GroupRP,Plan,,18,69,1,1,1,1,70,19,0,9999999999,0,9999999999,C_NSLT,99,1,0,0,0,0,1,1,0,0,0,0
GGUL,Group Gratuity ulip,Group Gratuity ulip,1,C_GGUL,C_GGUL,GroupRP,Plan,,18,64,1,999,1,1,999,0,0,9999999999,0,9999999999,C_GGUL,99,1,0,0,0,0,1,1,0,0,0,0
GGTR,Group Gratuity Traditinal,Group Gratuity Traditinal,1,C_GGTR,C_GGTR,GroupRP,Plan,,18,64,1,999,1,1,999,0,0,9999999999,5000,9999999999,C_GGTR,99,1,0,0,0,0,1,1,0,0,0,0
GSUL,Group Superannuation UL ,Group Superannuation UL ,1,C_GSUL,C_GSUL,GroupRP,Plan,,18,64,1,999,1,1,999,0,0,9999999999,6000,9999999999,C_GSUL,99,1,0,0,0,0,1,1,0,0,0,0
MFII,Group Term for MFI,Group Term for MFI,1,C_NMFI,C_NMFI,GroupRP,Plan,,18,74,1,1,1,1,75,19,0,9999999999,5000,9999999999,C_NMFI,99,1,0,0,0,0,1,1,0,0,0,0
GCRR,MaxLife Group Credit Life Secure -Reducing,MaxLife Group Credit Life Secure -Reducing,0,C_CLSH,C_CLSH,GroupSP,Plan,,15,69,1,55,1,1,70,16,0,9999999999,50000,9999999999,C_CLSH,99,1,0,0,0,0,1,0,0,1,0,0
GCLL,MaxLife Group Credit Life Secure - Level Covr,MaxLife Group Credit Life Secure - Level Covr,0,C_NCLC,C_NCLC,GroupSP,Plan,,15,69,1,55,1,1,70,16,0,9999999999,50000,9999999999,C_CLSH,99,1,0,0,0,0,1,0,0,1,0,0
GSLP,Max Life Group Super Life Plus,Max Life Group Super Life Plus,1,C_NSPT,C_NSPT,GroupRP,Plan,,18,74,1,1,1,1,75,19,0,9999999999,5000,9999999999,C_NSPT,99,1,0,0,0,0,1,1,0,1,0,0
VOLY,Voluntary Top-up Cover-newprdt,Voluntary Top-up Cover-newprdt,1,C_NSPT,C_VTRN,GroupRP,Rider,,0,999,1,1,1,1,999,0,0,9999999999,0,9999999999,C_VTRN,99,1,0,0,0,0,1,1,0,0,0,0
DEPS,Depent Cover Option-newprdt ,Depent Cover Option-newprdt ,1,C_NSPT,C_GDCR,GroupRP,Rider,,0,999,1,1,1,1,999,0,0,9999999999,0,9999999999,C_GDCR,99,1,0,0,0,0,1,1,0,0,0,0
SPOU,Spouse Cover Option-newprdt,Spouse Cover Option-newprdt,1,C_NSPT,C_SCRN,GroupRP,Rider,,0,999,1,1,1,1,999,0,0,9999999999,0,9999999999,C_SCRN,99,1,0,0,0,0,1,1,0,0,0,0
MADB,ML Group Accidentl Death Rider,ML Group Accidentl Death Rider,1,C_NSPT,C_GADN,GroupRP,Rider,,0,999,1,1,1,1,999,0,0,9999999999,5000,9999999999,C_GADN,99,1,0,0,0,0,1,1,0,0,0,0
EDII,ML Grp Employee Deposit Linked,ML Grp Employee Deposit Linked,1,C_NSPT,C_NSPT,GroupRP,Plan,,18,74,1,1,1,1,75,19,0,9999999999,0,9999999999,C_NSPT,99,1,0,0,0,0,1,1,0,1,0,0
GGPL,Max Life Group Gratuity Plus,Max Life Group Gratuity Plus,1,C_GULP,C_GULP,GroupRP,Plan,,0,999,1,999,1,999,999,1,0,9999999999,1000,9999999999,C_GULP,99,1,0,0,0,0,1,1,0,0,0,0
GGTL,Term for Group Gratuity Plus ,Term for Group Gratuity Plus ,1,C_GULT,C_GULT,GroupRP,Rider,,0,999,1,999,1,999,999,1,0,9999999999,0,9999999999,C_GULT,99,1,0,0,0,0,1,1,0,0,0,0
GSLM,Max Life Group Super Life Plus,Max Life Group Super Life Plus,1,C_NSPT,C_NSPT,GroupRP,Plan,,18,74,1,1,1,1,75,19,0,9999999999,5000,9999999999,C_NSPT,99,1,0,0,0,0,1,1,0,1,0,0
GGL2,Max Life Group Gratuity Premier Plan,Max Life Group Gratuity Premier Plan,1,C_NGPP,C_NGPP,GroupRP,Rider,,18,74,1,1,1,1,75,19,0,9999999999,5000,9999999999,C_NGPP,99,1,0,0,0,0,1,1,0,0,0,0
GSL1,Max Life Group Super Life Premier,Max Life Group Super Life Premier,1,C_NSLP,C_NSLP,GroupRP,Plan,,18,74,1,1,1,1,75,19,0,9999999999,5000,9999999999,C_NSLP,99,1,0,0,0,0,1,1,0,1,0,0
VOL1,Voluntary Top-up Cover,Voluntary Top-up Cover,1,C_NSLP,C_NVOL,GroupRP,Rider,,18,74,1,1,1,1,75,19,0,9999999999,5000,9999999999,C_NVOL,99,1,0,0,0,0,1,1,0,0,0,0
DEP1,Dependent Cover Option,Dependent Cover Option,1,C_NSLP,C_NDEP,GroupRP,Rider,,18,74,1,1,1,1,75,19,0,9999999999,5000,9999999999,C_NDEP,99,1,0,0,0,0,1,1,0,0,0,0
SPO1,Spouse Cover Option,Spouse Cover Option,1,C_NSLP,C_NSPO,GroupRP,Rider,,18,74,1,1,1,1,75,19,0,9999999999,5000,9999999999,C_NSPO,99,1,0,0,0,0,1,1,0,0,0,0
EDI1,Group Super Life Premier in lieu of EDLI,Group Super Life Premier in lieu of EDLI,1,C_NSLP,C_NEDI,GroupRP,Plan,,18,74,1,1,1,1,75,19,0,9999999999,5000,9999999999,C_NEDI,99,1,0,0,0,0,1,1,0,0,0,0
GSM1,Non-employer emplyee Groups other than MFI,Non-employer emplyee Groups other than MFI,1,C_NGSM,C_NGSM,GroupRP,Plan,,18,74,1,1,1,1,75,19,0,9999999999,5000,9999999999,C_NGSM,99,1,0,0,0,0,1,1,0,0,0,0
MFI1,MFI Schemes,MFI Schemes,1,C_NMFI,C_NMFI,GroupRP,Plan,,18,74,1,1,1,1,75,19,0,9999999999,5000,9999999999,C_NMFI,99,1,0,0,0,0,1,1,0,0,0,0
GGP2,Max Life Group Gratuity Premier Plan,Max Life Group Gratuity Premier Plan,1,C_NGPP,C_NGPP,GroupRP,Plan,,18,74,1,1,1,1,75,19,0,9999999999,5000,9999999999,C_NGPP,99,1,0,0,0,0,1,1,0,0,0,0
PMJJ,Pradhan Mantri Jan Dhan Yojana,Pradhan Mantri Jan Dhan Yojana,1,C_PMJJ,C_PMJJ,GroupRP,Plan,,1,100,1,1,1,1,75,19,0,9999999999,0,9999999999,C_PMJJ,99,1,0,0,0,0,1,1,0,1,0,0
DNCCP,Max Life Cancer Insurance Plan,Max Life Cancer Insurance Plan,1,C_NCIP,C_NCIP,HL,Plan,Health,25,65,10,40,10,40,75,55,1615,9999999999,1000000,7500000,C_NCIP,99,99,65,0,0,0,1,0,24,1,0,0
DCCCP,Max Life Cancer Insurance Plan- Online ,Max Life Cancer Insurance Plan,1,C_NCIP,C_NCIP,HL,Plan,Health,25,65,10,40,10,40,75,55,1615,9999999999,1000000,7500000,C_NCIP,99,99,65,0,0,0,1,0,24,1,0,0
TCOTP,Max Life Online Term Plan Plus- Sum Assured,OTP Plus,1,CNOTPP,CNOTPP,NPAR,Plan,NPAR Protection,18,60,10,40,10,40,75,28,2200,11230000,2500000,1000000000,CNOTPP,99,99,0,0,0,0,1,0,24,1,0,0
TCTPM,Max Life Online Term Plan Plus - Sum Assured plus Level Monthly Income,OTP Plus,1,CNOTPP,CNOTPP,NPAR,Plan,NPAR Protection,18,60,10,40,10,40,75,28,2200,11230000,2500000,1000000000,CNOTPP,99,99,0,0,0,0,2,0,24,1,0,0
TCTPMI,Max Life Online Term  Plan Plus - Sum Assured plus Increasing Monthly Income,OTP Plus,1,CNOTPP,CNOTPP,NPAR,Plan,NPAR Protection,18,60,10,40,10,40,75,28,2200,11230000,2500000,1000000000,CNOTPP,99,99,0,0,0,0,3,0,24,1,0,0
TCPAB,Max Life Comprehensive Accident Benefit Rider,Max Life Comprehensive Accident Benefit Rider,1,C_NCAB,C_NCAB,NPAR,Rider,,18,60,10,40,10,40,75,28,31,9999999999,50000,10000000,CNOTPP,99,99,0,0,1,45,1,0,36,1,0,0
PN02,Max Life Accidental Death & Dismemberment Rider,Max Life Accidental Death & Dismemberment Rider,1,C_ADDR,C_ADDR,NPAR,Rider,,18,65,5,52,5,52,70,23,50,10000,50000,10000000,C_ADDR,99,1,0,0,1,0,1,0,36,1,0,0
DNWOP,Max Life Waiver Rider,Max Life Waiver Rider,1,C_NCIP,C_NCIP_WOP,HL,Rider,,25,65,10,40,10,40,75,55,0,9999999999,0,9999999999,NA,99,99,65,0,0,0,1,0,24,1,0,0
EFGEP8,Max Life Future Genius Education Plan 8 Pay,FGEP,1,C_FGEP,C_FGEP,PAR,Plan,Par,21,45,13,21,8,8,66,34,40000,9999999999,327000,9999999999,C_FGEP,99,99,0,0,0,0,4,0,24,1,0,0
EFGEPL,Max Life Future Genius Education Plan Limited Pay,FGEP,1,C_FGEP,C_FGEP,PAR,Plan,Par,21,45,13,21,10,18,66,34,20000,9999999999,212000,9999999999,C_FGEP,99,99,0,0,0,0,4,0,24,1,0,0
EFGWOP,Max Life Future Genius Waiver of Premium Rider,Max Life Future Genius Waiver of Premium Rider,1,C_FGEP,C_FGEP_WOP,PAR,Rider,,21,45,13,21,13,21,66,34,0,0,50000,9999999999,C_FGEP,99,99,0,0,2,83,4,0,24,1,0,0
